label,tweet_id,tweet_text
#covid,1384377231607279618,"🎯Be cautious of these symptoms please 🎯 
#███████ Old strain vs New strain 
#███████ #███████Vaccine #███████India #███████SecondWaveInIndia 
#███████ #███████ #███████ #███████ https://t.co/qqQK2Z2bxR"
#covid,1384377226372603907,"Scientists identify protein that could serve as a therapeutic target in #███████ cancer https://t.co/XzUqsUgIWA
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████"
#covid,1384377170475196419,"#███████-19
@PMOIndia 
@FinMinIndia
@narendramodi_in 
NEED of hour  IT @50%
For .income&gt;20 lac.
VI commission was big fraud against common man 
On top wealthy shout on Toll  Petrol hike. 
After increased tax still they will spend in market 
Burst the myth
https://t.co/esAZ7bMtV6"
#covid,1384377170332585987,"LIC 
Individual, family plan, senior citizen policy, personal accident policy, etc….
INSURANCE POLICIES AVAILBLE
FOR MORE DETAILS : 9884124190....
#███████ #███████ #███████agent #███████broker #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/7KeGKnaPrX"
#vaccine,1384377571282808835,"A welcome step by govt of India to open vaccination for everyone above the age of 18 years. #███████ is our biggest shield against #███████.
#███████ #███████ForAll 
#███████ #███████ @PMOIndia @MoHFW_INDIA @drharshvardhan https://t.co/mARus5aTE2"
#vaccine,1384377553071353856,"@GretaThunberg is right about this.
Again.
#███████ #███████ 
#███████ https://t.co/wbsootfjH5"
#vaccine,1384377429666402305,".Moderna #███████ #███████ #███████ So, I got my final #███████ @moderna.  A friend who's nurse (check with your doctor if you can take a Tylenol.  It's working for me and even if it's making you feel good, do it. Also if you feel nervious, your not sick it's new to us. @twbutts"
#vaccine,1384377412364931073,"#███████ hopes #███████ #███████, dollar on back foot as yields off highs @Vastuullisuus  https://t.co/DEbhWQM5Vc"
#vaccine,1384377349961969666,"I will never be trending or updated. That's me &amp; I'm happy with it.

#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████"
#vaccine,1384377326444552196,"I hope we see more people come for vaccinations! 

#███████ #███████ #███████ https://t.co/DMYpjf4nwh"
#vaccine,1384377303375962112,"2nd Vaccination done yesterday. Feeling very grateful and thankful #███████ #███████ 
#███████ @AstraZeneca @OxfordVacGroup @UniofOxford 
🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/pBwFOmGj7q"
#vaccine,1384377903660474372,"Bhutan gave 1st dose of vaccine to 95% of it's adult population in 2 weeks!!
Let us know what do you think about Bhutan's vaccine strategy in the comments below👇
#███████ #███████ #███████ #███████ https://t.co/20O4UCGsGa"
